index,food_type,weight_g,temperature_C,humidity_%,gas_ppm,days_since_added,condition,sufficient
22626,fish_and_chips,247.1,3.9,75.1,5.5,3,fine,not_sufficient
39931,onion_rings,333.7,1.9,52.6,7.5,4,fine,sufficient
28231,garlic_bread,192.2,3.3,32.0,2.8,2,fine,not_sufficient
22193,fish_and_chips,366.6,5.8,62.0,7.7,4,fine,sufficient
14257,creme_brulee,218.1,2.0,23.0,2.2,3,fine,not_sufficient
44506,sashimi,146.2,3.7,51.8,3.3,7,spoiled,not_sufficient
1989,baklava,285.8,5.5,25.3,4.7,6,near_spoiled,not_sufficient
25918,french_toast,579.1,3.1,60.4,5.9,2,fine,sufficient
30021,grilled_salmon,323.7,3.2,41.0,4.6,0,fine,sufficient
40506,pancakes,298.2,6.8,73.1,8.9,6,near_spoiled,not_sufficient
16902,deviled_eggs,496.6,2.7,58.9,1.6,3,fine,sufficient
10562,cheesecake,319.0,4.9,28.2,5.5,3,fine,sufficient
32970,hot_dog,354.6,3.1,54.7,4.3,6,near_spoiled,sufficient
38557,omelette,377.6,4.0,60.7,5.8,6,near_spoiled,sufficient
25992,french_toast,308.6,4.0,47.7,5.0,4,fine,sufficient
29241,greek_salad,331.6,5.3,57.1,14.7,3,fine,sufficient
15167,cup_cakes,356.6,5.4,53.9,4.5,7,spoiled,sufficient
23581,french_fries,355.7,4.9,51.2,3.7,2,fine,sufficient
22932,fish_and_chips,297.2,3.6,53.5,4.6,5,near_spoiled,not_sufficient
37624,nachos,595.1,6.1,49.5,3.1,6,near_spoiled,sufficient
48575,sushi,420.6,2.9,73.7,9.6,0,fine,sufficient
24704,french_onion_soup,479.5,5.8,32.0,3.9,3,fine,sufficient
22743,fish_and_chips,457.0,3.2,64.5,4.0,6,near_spoiled,sufficient
9742,cheese_plate,395.4,1.9,75.3,8.0,3,fine,sufficient
45271,seaweed_salad,319.7,10.0,70.6,28.1,0,spoiled,sufficient
15951,cup_cakes,316.9,6.3,39.1,5.8,7,spoiled,sufficient
3766,beef_salad,562.1,4.3,69.5,22.4,3,near_spoiled,sufficient
39201,onion_rings,444.7,5.8,63.0,2.7,0,fine,sufficient
25028,french_toast,452.4,2.2,60.0,9.9,2,fine,sufficient
7847,carrot_cake,365.7,3.3,75.2,20.7,0,near_spoiled,sufficient
45981,seaweed_salad,314.7,3.5,43.6,19.5,3,near_spoiled,sufficient
12254,chicken_wings,179.2,6.6,64.8,5.3,5,near_spoiled,not_sufficient
26050,fried_calamari,412.7,4.6,50.6,3.2,0,fine,sufficient
21206,filet_mignon,401.0,6.6,71.5,3.1,4,near_spoiled,sufficient
16403,deviled_eggs,482.3,3.5,53.2,4.5,0,fine,sufficient
30014,grilled_salmon,425.8,5.6,62.6,1.8,7,spoiled,sufficient
19489,edamame,458.4,2.4,33.1,1.6,0,fine,sufficient
31803,hot_and_sour_soup,463.7,5.0,43.9,4.0,3,fine,sufficient
888,apple-pie,375.4,7.3,84.7,19.6,3,near_spoiled,sufficient
39030,onion_rings,645.2,3.6,40.8,7.5,2,fine,sufficient
23621,french_fries,281.8,5.0,70.1,2.4,1,fine,not_sufficient
6990,caesar_salad,345.6,6.1,47.2,22.9,3,near_spoiled,sufficient
38812,omelette,449.8,6.3,88.6,3.4,2,near_spoiled,sufficient
10809,cheesecake,304.1,2.4,53.6,3.5,5,near_spoiled,sufficient
19553,edamame,405.7,4.2,35.2,6.4,3,fine,sufficient
1425,baklava,383.3,2.4,34.9,0.9,6,near_spoiled,sufficient
16524,deviled_eggs,438.7,5.6,32.5,4.1,7,spoiled,sufficient
32027,hot_dog,364.5,4.5,53.1,4.5,5,near_spoiled,sufficient
26501,fried_calamari,386.0,5.0,48.5,3.2,3,fine,sufficient
19582,edamame,488.1,5.7,71.3,2.2,3,fine,sufficient
21516,filet_mignon,376.4,6.4,77.3,8.1,1,near_spoiled,sufficient
113,apple-pie,428.8,3.3,50.7,21.2,3,near_spoiled,sufficient
40929,pancakes,238.6,9.4,59.1,7.8,2,spoiled,not_sufficient
7292,carrot_cake,384.7,6.1,51.5,17.4,1,near_spoiled,sufficient
16200,deviled_eggs,330.6,4.8,68.3,4.5,4,fine,sufficient
37328,nachos,254.2,6.3,45.4,4.8,1,near_spoiled,not_sufficient
11443,chicken_curry,306.1,7.2,81.1,6.8,3,near_spoiled,sufficient
21075,filet_mignon,215.0,5.2,44.7,3.7,0,fine,not_sufficient
11255,chicken_curry,278.2,1.5,48.0,7.1,6,near_spoiled,not_sufficient
24336,french_onion_soup,271.0,4.3,78.7,6.3,6,near_spoiled,not_sufficient
47298,strawberry_shortcake,527.2,2.2,65.8,6.7,7,spoiled,sufficient
41335,pizza,199.1,4.6,28.8,5.7,7,spoiled,not_sufficient
43527,risotto,231.1,2.6,40.7,5.5,6,near_spoiled,not_sufficient
20453,falafel,479.6,8.1,65.0,3.3,4,spoiled,sufficient
20793,falafel,467.9,7.7,71.4,9.0,5,near_spoiled,sufficient
17267,donuts,287.5,5.3,69.9,5.0,1,fine,not_sufficient
19478,edamame,249.0,4.0,75.4,1.3,3,fine,not_sufficient
26114,fried_calamari,432.3,1.8,56.2,3.3,6,near_spoiled,sufficient
27799,fried_rice,332.2,7.8,62.7,4.9,2,near_spoiled,sufficient
16836,deviled_eggs,256.7,6.3,52.3,7.6,0,near_spoiled,not_sufficient
3732,beef_salad,295.0,2.9,71.8,24.0,0,near_spoiled,not_sufficient
1482,baklava,289.9,1.4,39.7,2.3,2,fine,not_sufficient
32299,hot_dog,340.5,3.0,79.0,3.7,4,fine,sufficient
4987,bread_pudding,295.2,5.0,43.2,4.8,1,fine,not_sufficient
35532,lobster_roll_sandwich,258.1,4.4,90.5,1.7,4,fine,not_sufficient
13795,chocolate_cake,376.7,4.1,74.2,3.5,1,fine,sufficient
40894,pancakes,260.7,3.7,39.6,3.6,4,fine,not_sufficient
1856,baklava,330.1,4.6,60.2,2.5,5,near_spoiled,sufficient
45581,seaweed_salad,325.5,5.9,71.2,10.9,2,fine,sufficient
33768,hummus,248.4,6.3,78.9,4.7,1,near_spoiled,not_sufficient
390,apple-pie,310.8,7.3,81.3,18.0,2,near_spoiled,sufficient
44368,sashimi,405.6,3.1,70.1,8.7,2,fine,sufficient
39195,onion_rings,262.0,4.9,77.8,4.0,3,fine,not_sufficient
18625,dumplings,183.2,3.2,58.4,9.2,0,fine,not_sufficient
10579,cheesecake,270.0,4.0,66.1,3.8,1,fine,not_sufficient
38056,omelette,352.7,3.2,43.3,6.4,0,fine,sufficient
40881,pancakes,474.1,6.7,50.8,4.6,1,near_spoiled,sufficient
17377,donuts,339.6,4.3,67.9,3.5,7,spoiled,sufficient
4998,bread_pudding,360.2,4.8,27.2,7.7,2,fine,sufficient
20307,falafel,502.8,5.6,54.7,4.3,0,fine,sufficient
19357,edamame,374.0,6.8,65.1,6.4,7,spoiled,sufficient
27963,fried_rice,310.5,1.8,91.6,1.8,4,fine,sufficient
23256,french_fries,432.7,5.9,56.8,5.4,7,spoiled,sufficient
14212,creme_brulee,268.6,1.9,50.3,5.1,5,near_spoiled,not_sufficient
37565,nachos,514.9,5.3,55.4,3.9,1,fine,sufficient
4770,bread_pudding,400.9,4.1,47.8,6.2,1,fine,sufficient
26401,fried_calamari,409.7,6.5,74.7,9.0,3,near_spoiled,sufficient
43834,risotto,316.8,7.7,67.6,5.3,2,near_spoiled,sufficient
4174,bread_pudding,312.3,5.0,28.1,5.6,4,fine,sufficient
18920,dumplings,410.4,2.6,57.5,6.3,3,fine,sufficient
48929,sushi,361.5,5.5,39.3,3.7,1,fine,sufficient
34676,ice_cream,337.4,1.9,25.7,8.1,7,spoiled,sufficient
24619,french_onion_soup,299.5,4.1,63.3,1.7,1,fine,not_sufficient
4947,bread_pudding,454.8,5.5,42.4,4.7,5,near_spoiled,sufficient
41329,pizza,368.2,7.7,20.4,7.6,5,near_spoiled,sufficient
6034,caesar_salad,336.2,5.4,64.4,18.2,3,near_spoiled,sufficient
7620,carrot_cake,390.8,4.7,63.2,20.8,7,spoiled,sufficient
33920,hummus,345.0,8.1,73.4,5.5,0,spoiled,sufficient
19556,edamame,273.1,7.8,44.9,1.9,5,near_spoiled,not_sufficient
47746,strawberry_shortcake,228.0,3.6,62.5,5.3,1,fine,not_sufficient
9690,cheese_plate,362.5,5.4,69.3,5.5,4,fine,sufficient
39875,onion_rings,316.0,5.1,67.3,2.5,7,spoiled,sufficient
48550,sushi,436.8,5.7,62.0,4.5,2,fine,sufficient
37056,nachos,271.8,5.6,77.2,5.5,5,near_spoiled,not_sufficient
34999,ice_cream,384.1,3.6,67.5,1.8,2,fine,sufficient
26733,fried_calamari,441.2,4.1,46.1,0.8,2,fine,sufficient
175,apple-pie,325.8,8.0,62.8,20.4,0,near_spoiled,sufficient
18288,dumplings,509.0,4.6,85.0,3.6,5,near_spoiled,sufficient
25676,french_toast,505.4,6.8,74.1,5.4,4,near_spoiled,sufficient
41521,pizza,403.1,6.6,39.4,6.4,4,near_spoiled,sufficient
36177,macaroni_and_cheese,341.3,4.8,80.2,4.4,0,fine,sufficient
1539,baklava,342.5,3.5,46.4,6.7,0,fine,sufficient
35061,lobster_roll_sandwich,457.1,6.1,71.0,9.8,5,near_spoiled,sufficient
42292,ramen,439.6,3.8,46.8,2.8,5,near_spoiled,sufficient
1364,baklava,444.2,4.8,20.0,2.8,7,spoiled,sufficient
37126,nachos,347.8,7.1,66.9,9.1,1,near_spoiled,sufficient
21645,filet_mignon,412.4,5.0,85.4,3.8,0,fine,sufficient
18505,dumplings,476.2,7.9,80.2,1.4,2,near_spoiled,sufficient
18909,dumplings,314.8,6.7,63.8,3.3,5,near_spoiled,sufficient
681,apple-pie,445.3,3.0,84.1,21.8,0,near_spoiled,sufficient
13051,chocolate_cake,382.9,3.8,33.7,7.3,0,fine,sufficient
47211,strawberry_shortcake,267.3,6.2,53.6,6.8,7,spoiled,not_sufficient
36433,macaroni_and_cheese,475.5,0.4,50.7,6.0,1,fine,sufficient
33277,hummus,288.2,2.9,83.5,5.7,6,near_spoiled,not_sufficient
32935,hot_dog,402.2,4.4,63.1,4.5,6,near_spoiled,sufficient
13690,chocolate_cake,284.4,7.0,52.7,2.9,2,near_spoiled,not_sufficient
407,apple-pie,478.0,7.9,34.2,25.6,2,spoiled,sufficient
25583,french_toast,460.5,2.7,78.5,6.4,1,fine,sufficient
19457,edamame,431.3,6.6,77.7,3.7,7,spoiled,sufficient
23750,french_fries,387.7,6.7,79.5,8.6,3,near_spoiled,sufficient
1915,baklava,390.7,3.3,33.6,3.5,4,fine,sufficient
7264,carrot_cake,299.6,3.5,31.0,23.3,4,near_spoiled,not_sufficient
20239,falafel,356.2,3.4,38.3,6.8,7,spoiled,sufficient
20584,falafel,511.7,0.0,52.0,5.9,4,fine,sufficient
29784,greek_salad,346.2,4.5,72.6,13.1,0,fine,sufficient
29567,greek_salad,315.2,3.6,58.7,17.4,3,near_spoiled,sufficient
10729,cheesecake,420.9,6.7,45.8,7.8,5,near_spoiled,sufficient
33873,hummus,238.3,5.7,87.0,1.4,4,fine,not_sufficient
12068,chicken_wings,331.0,9.1,60.7,6.5,2,spoiled,sufficient
2611,beef_carpaccio,421.4,3.0,48.3,3.7,4,fine,sufficient
42713,ramen,238.3,4.6,50.8,8.1,5,near_spoiled,not_sufficient
38079,omelette,247.9,3.6,28.7,5.7,7,spoiled,not_sufficient
49791,waffles,283.9,6.3,43.1,4.6,4,near_spoiled,not_sufficient
31846,hot_and_sour_soup,341.0,2.8,61.4,5.4,6,near_spoiled,sufficient
11109,chicken_curry,341.8,3.5,59.0,4.9,3,fine,sufficient
11157,chicken_curry,358.6,3.5,74.2,6.0,5,near_spoiled,sufficient
32921,hot_dog,370.5,5.6,67.1,4.1,2,fine,sufficient
13423,chocolate_cake,326.9,5.8,95.6,3.7,5,near_spoiled,sufficient
22964,fish_and_chips,458.5,3.6,72.0,4.7,7,spoiled,sufficient
22064,fish_and_chips,471.7,2.9,77.8,7.6,2,fine,sufficient
28484,garlic_bread,328.0,3.7,59.8,2.7,4,fine,sufficient
2833,beef_carpaccio,354.1,3.2,63.9,4.2,2,fine,sufficient
27129,fried_rice,432.4,3.6,40.7,5.9,6,near_spoiled,sufficient
43734,risotto,233.2,5.4,76.1,5.0,5,near_spoiled,not_sufficient
45865,seaweed_salad,350.6,3.8,64.7,17.0,3,near_spoiled,sufficient
3552,beef_salad,327.8,5.0,70.6,14.4,3,fine,sufficient
46705,spaghetti_carbonara,400.1,6.8,55.1,5.6,7,spoiled,sufficient
48136,sushi,388.8,3.7,20.0,3.0,3,fine,sufficient
12542,chicken_wings,277.6,0.1,54.2,1.5,2,fine,not_sufficient
31487,hot_and_sour_soup,429.2,7.6,58.0,8.7,4,near_spoiled,sufficient
30882,grilled_salmon,514.0,6.5,70.3,3.5,1,near_spoiled,sufficient
37307,nachos,247.4,3.0,62.6,4.7,3,fine,not_sufficient
3274,beef_salad,191.1,5.2,41.1,21.5,1,near_spoiled,not_sufficient
10015,cheesecake,372.1,5.8,74.7,4.0,5,near_spoiled,sufficient
45047,seaweed_salad,455.9,4.5,80.8,17.5,3,near_spoiled,sufficient
46615,spaghetti_carbonara,431.3,9.3,60.8,5.0,6,spoiled,sufficient
15089,cup_cakes,332.0,5.0,75.4,7.4,5,near_spoiled,sufficient
18376,dumplings,442.0,3.8,79.4,7.9,6,near_spoiled,sufficient
48773,sushi,357.1,6.0,53.4,5.4,0,fine,sufficient
24886,french_onion_soup,464.8,10.0,32.6,5.6,5,spoiled,sufficient
28885,garlic_bread,273.1,4.5,20.0,4.7,2,fine,not_sufficient
5142,breakfast_burrito,420.6,5.5,90.0,5.2,2,fine,sufficient
27128,fried_rice,379.9,8.1,65.0,2.3,7,spoiled,sufficient
44583,sashimi,277.4,3.9,66.9,7.1,5,near_spoiled,not_sufficient
20196,falafel,392.5,4.4,49.0,4.3,5,near_spoiled,sufficient
30582,grilled_salmon,253.4,3.7,66.4,6.9,2,fine,not_sufficient
48367,sushi,181.5,2.3,80.9,3.4,3,fine,not_sufficient
36219,macaroni_and_cheese,446.6,5.0,46.8,6.5,2,fine,sufficient
20976,falafel,340.5,4.8,51.9,4.3,7,spoiled,sufficient
23737,french_fries,469.6,6.6,77.8,2.8,0,near_spoiled,sufficient
16590,deviled_eggs,368.0,7.0,58.0,5.1,6,near_spoiled,sufficient
30107,grilled_salmon,371.4,3.3,59.5,2.3,6,near_spoiled,sufficient
25712,french_toast,314.3,5.8,64.8,5.6,2,fine,sufficient
23065,french_fries,343.4,3.6,64.4,5.2,0,fine,sufficient
13157,chocolate_cake,369.4,5.7,48.1,6.2,7,spoiled,sufficient
35518,lobster_roll_sandwich,309.8,3.4,46.8,9.1,0,fine,sufficient
46181,spaghetti_carbonara,342.4,4.1,46.8,4.1,4,fine,sufficient
22413,fish_and_chips,338.1,2.2,63.6,2.0,3,fine,sufficient
26565,fried_calamari,344.0,2.0,69.3,2.8,1,fine,sufficient
19625,edamame,436.2,5.2,60.3,3.9,1,fine,sufficient
45476,seaweed_salad,433.7,0.9,82.5,14.0,2,fine,sufficient
49755,waffles,266.2,4.6,63.6,5.2,0,fine,not_sufficient
20467,falafel,276.3,4.0,57.9,12.0,5,near_spoiled,not_sufficient
19494,edamame,280.8,2.7,40.7,1.2,5,near_spoiled,not_sufficient
12252,chicken_wings,172.6,4.7,77.9,5.2,5,near_spoiled,not_sufficient
10180,cheesecake,467.5,7.0,32.9,6.1,1,near_spoiled,sufficient
22319,fish_and_chips,442.4,5.5,50.7,3.9,1,fine,sufficient
48731,sushi,436.7,3.4,56.5,8.1,0,fine,sufficient
38579,omelette,215.5,4.4,50.0,5.3,2,fine,not_sufficient
38403,omelette,304.7,6.1,79.9,4.6,4,near_spoiled,sufficient
11581,chicken_curry,334.7,2.9,80.4,6.2,0,fine,sufficient
19541,edamame,129.6,5.3,76.7,4.3,0,fine,not_sufficient
22919,fish_and_chips,292.9,3.7,68.0,6.2,3,fine,not_sufficient
42634,ramen,561.2,7.9,79.1,5.9,4,near_spoiled,sufficient
34149,ice_cream,404.1,3.4,71.9,4.3,3,fine,sufficient
38214,omelette,374.4,2.8,57.2,4.2,5,near_spoiled,sufficient
14902,creme_brulee,495.4,2.8,54.7,6.4,4,fine,sufficient
25276,french_toast,392.0,5.9,65.6,5.7,2,fine,sufficient
3833,beef_salad,338.4,5.3,55.3,16.3,3,near_spoiled,sufficient
32253,hot_dog,221.9,6.1,51.4,2.2,0,near_spoiled,not_sufficient
37545,nachos,343.0,2.8,39.6,5.4,0,fine,sufficient
37045,nachos,473.0,7.6,55.4,2.2,7,spoiled,sufficient
37727,nachos,143.7,8.1,28.4,6.7,4,spoiled,not_sufficient
49519,waffles,265.6,3.8,64.7,7.3,5,near_spoiled,not_sufficient
43885,risotto,225.2,9.4,39.7,3.4,5,spoiled,not_sufficient
23156,french_fries,236.9,3.3,70.3,5.7,7,spoiled,not_sufficient
7416,carrot_cake,244.0,2.9,69.3,16.1,0,near_spoiled,not_sufficient
36021,macaroni_and_cheese,337.5,7.7,39.5,3.8,2,near_spoiled,sufficient
6615,caesar_salad,227.3,7.3,49.9,12.1,0,near_spoiled,not_sufficient
27057,fried_rice,283.5,7.7,32.1,4.1,0,near_spoiled,not_sufficient
16674,deviled_eggs,434.3,5.4,71.5,4.6,0,fine,sufficient
19460,edamame,384.7,5.2,62.3,6.5,5,near_spoiled,sufficient
12266,chicken_wings,493.2,5.3,86.0,4.1,2,fine,sufficient
10776,cheesecake,387.1,5.5,59.9,4.6,4,fine,sufficient
19992,edamame,353.8,4.2,60.1,5.6,4,fine,sufficient
15524,cup_cakes,226.6,6.2,42.9,3.6,4,near_spoiled,not_sufficient
30909,grilled_salmon,238.7,4.0,63.6,4.4,0,fine,not_sufficient
14271,creme_brulee,522.3,2.3,67.0,5.4,1,fine,sufficient
45096,seaweed_salad,353.6,3.3,76.1,25.9,3,spoiled,sufficient
44315,sashimi,450.3,3.8,56.6,7.5,1,fine,sufficient
25967,french_toast,446.0,5.0,100.0,2.7,6,near_spoiled,sufficient
15043,cup_cakes,434.0,6.5,64.6,3.7,7,spoiled,sufficient
35237,lobster_roll_sandwich,225.5,7.0,78.9,7.3,5,near_spoiled,not_sufficient
45027,seaweed_salad,388.3,7.7,43.1,15.3,2,near_spoiled,sufficient
16655,deviled_eggs,488.0,3.4,48.1,5.9,1,fine,sufficient
31556,hot_and_sour_soup,279.9,5.2,48.3,4.4,0,fine,not_sufficient
20955,falafel,231.5,3.9,68.2,0.8,5,near_spoiled,not_sufficient
28153,garlic_bread,335.2,5.6,34.6,0.3,1,fine,sufficient
44526,sashimi,533.8,4.2,81.7,3.5,3,fine,sufficient
13870,chocolate_cake,395.9,4.8,51.1,2.3,3,fine,sufficient
16999,deviled_eggs,403.8,8.0,59.5,6.2,3,near_spoiled,sufficient
28784,garlic_bread,372.0,8.6,45.9,5.4,2,spoiled,sufficient
27795,fried_rice,150.0,2.0,81.1,3.2,6,near_spoiled,not_sufficient
42352,ramen,420.6,6.1,90.1,6.6,0,near_spoiled,sufficient
39465,onion_rings,131.8,2.9,72.9,4.7,6,near_spoiled,not_sufficient
20701,falafel,259.5,7.0,64.1,6.2,0,near_spoiled,not_sufficient
35949,lobster_roll_sandwich,356.7,6.7,62.5,3.2,4,near_spoiled,sufficient
8276,ceviche,413.7,6.9,44.3,3.3,0,near_spoiled,sufficient
9066,cheese_plate,461.9,3.3,50.2,6.0,0,fine,sufficient
43799,risotto,361.3,5.8,77.4,1.3,4,fine,sufficient
2180,beef_carpaccio,469.3,8.0,43.5,4.6,4,near_spoiled,sufficient
4558,bread_pudding,480.7,7.1,56.2,2.6,3,near_spoiled,sufficient
7813,carrot_cake,141.3,6.5,51.7,18.8,7,spoiled,not_sufficient
45608,seaweed_salad,406.6,7.7,55.7,23.8,3,near_spoiled,sufficient
39066,onion_rings,427.7,6.0,58.4,6.9,5,near_spoiled,sufficient
42999,ramen,279.1,7.5,89.0,5.2,6,near_spoiled,not_sufficient
23855,french_fries,399.8,6.3,74.2,2.7,1,near_spoiled,sufficient
14535,creme_brulee,325.7,0.4,66.7,2.4,4,fine,sufficient
33468,hummus,180.9,6.4,59.1,3.1,0,near_spoiled,not_sufficient
1133,baklava,488.2,6.1,43.2,6.5,2,near_spoiled,sufficient
43411,risotto,143.6,5.6,45.9,7.3,5,near_spoiled,not_sufficient
10522,cheesecake,229.3,3.3,58.6,5.4,1,fine,not_sufficient
22627,fish_and_chips,269.0,3.3,66.0,1.3,3,fine,not_sufficient
2872,beef_carpaccio,419.5,2.0,89.0,4.2,5,near_spoiled,sufficient
12997,chicken_wings,291.2,5.9,42.6,1.6,7,spoiled,not_sufficient
19165,edamame,112.8,5.4,37.7,2.3,6,near_spoiled,not_sufficient
26537,fried_calamari,242.4,8.5,72.3,2.4,5,spoiled,not_sufficient
34541,ice_cream,469.6,2.1,68.8,6.2,2,fine,sufficient
43362,risotto,356.5,7.3,38.0,8.0,6,near_spoiled,sufficient
21905,filet_mignon,490.1,3.1,45.7,3.6,1,fine,sufficient
25793,french_toast,455.4,6.5,68.8,3.4,6,near_spoiled,sufficient
34682,ice_cream,533.0,2.3,88.2,5.1,0,fine,sufficient
46562,spaghetti_carbonara,342.3,5.1,44.8,3.3,0,fine,sufficient
9257,cheese_plate,528.1,4.6,51.2,2.2,0,fine,sufficient
12603,chicken_wings,547.2,5.3,33.6,5.3,3,fine,sufficient
29962,greek_salad,442.9,8.3,66.2,20.5,2,spoiled,sufficient
32599,hot_dog,304.9,7.2,45.7,6.5,0,near_spoiled,sufficient
30100,grilled_salmon,381.3,5.0,68.8,3.1,6,near_spoiled,sufficient
24730,french_onion_soup,423.5,4.5,47.9,8.7,5,near_spoiled,sufficient
15418,cup_cakes,281.9,5.7,67.0,3.3,4,fine,not_sufficient
1106,baklava,355.4,4.2,36.7,3.8,0,fine,sufficient
17077,donuts,411.0,6.1,88.5,5.0,5,near_spoiled,sufficient
10196,cheesecake,500.8,3.0,56.5,4.6,7,spoiled,sufficient
4957,bread_pudding,360.1,7.3,54.3,7.9,5,near_spoiled,sufficient
41076,pizza,240.7,7.2,42.1,7.3,7,spoiled,not_sufficient
49288,waffles,492.2,2.9,41.8,4.2,0,fine,sufficient
19150,edamame,478.7,6.6,45.7,9.8,2,near_spoiled,sufficient
20314,falafel,297.5,5.7,100.0,7.0,2,fine,not_sufficient
20059,falafel,484.6,6.6,58.8,5.9,1,near_spoiled,sufficient
3697,beef_salad,278.4,3.4,75.0,29.4,0,spoiled,not_sufficient
40547,pancakes,122.7,5.2,57.0,4.4,2,fine,not_sufficient
42590,ramen,495.0,4.4,51.8,4.7,5,near_spoiled,sufficient
33397,hummus,261.4,6.2,77.7,2.8,6,near_spoiled,not_sufficient
35220,lobster_roll_sandwich,261.3,2.6,63.9,5.9,0,fine,not_sufficient
46005,spaghetti_carbonara,528.9,7.9,74.2,4.2,7,spoiled,sufficient
47653,strawberry_shortcake,261.4,6.4,44.3,4.5,4,near_spoiled,not_sufficient
20209,falafel,412.5,5.1,73.8,4.0,6,near_spoiled,sufficient
27229,fried_rice,422.5,5.2,33.4,6.0,3,fine,sufficient
41561,pizza,162.3,5.2,31.1,3.3,3,fine,not_sufficient
20128,falafel,389.7,4.3,64.6,10.5,7,spoiled,sufficient
2177,beef_carpaccio,327.3,9.8,58.1,6.0,1,spoiled,sufficient
25243,french_toast,337.6,6.7,46.6,3.3,0,near_spoiled,sufficient
19703,edamame,218.4,6.3,67.4,5.4,4,near_spoiled,not_sufficient
40696,pancakes,377.8,4.1,44.6,2.3,2,fine,sufficient
23817,french_fries,389.0,3.8,67.4,3.1,0,fine,sufficient
2788,beef_carpaccio,161.8,1.1,39.6,8.6,4,fine,not_sufficient
12298,chicken_wings,213.7,2.8,72.3,9.6,0,fine,not_sufficient
1197,baklava,550.7,4.5,53.8,6.3,6,near_spoiled,sufficient
18061,dumplings,422.3,6.3,82.7,3.7,1,near_spoiled,sufficient
20332,falafel,318.3,4.8,29.5,4.2,2,fine,sufficient
40387,pancakes,306.4,6.1,70.6,4.4,3,near_spoiled,sufficient
37213,nachos,468.4,3.2,74.8,6.2,2,fine,sufficient
43897,risotto,208.0,3.9,65.2,6.0,4,fine,not_sufficient
15515,cup_cakes,320.4,4.1,58.1,3.9,2,fine,sufficient
49572,waffles,271.5,8.5,74.1,6.7,5,spoiled,not_sufficient
47297,strawberry_shortcake,402.3,5.8,73.1,6.4,6,near_spoiled,sufficient
5723,breakfast_burrito,357.8,8.6,78.0,7.5,2,spoiled,sufficient
9136,cheese_plate,677.4,4.0,56.2,7.3,3,fine,sufficient
43464,risotto,288.5,7.3,52.9,5.1,1,near_spoiled,not_sufficient
48044,sushi,395.9,4.5,74.7,4.2,0,fine,sufficient
18754,dumplings,310.2,6.0,81.1,4.4,2,fine,sufficient
4968,bread_pudding,316.2,4.2,20.2,3.8,0,fine,sufficient
18602,dumplings,430.8,7.5,62.3,8.3,3,near_spoiled,sufficient
24533,french_onion_soup,420.0,2.2,39.5,7.8,4,fine,sufficient
43179,risotto,375.5,1.5,51.2,2.9,5,near_spoiled,sufficient
19711,edamame,346.5,7.8,85.5,7.0,2,near_spoiled,sufficient
36778,macaroni_and_cheese,361.9,4.9,47.7,3.0,0,fine,sufficient
15516,cup_cakes,186.4,5.4,64.2,6.4,1,fine,not_sufficient
3584,beef_salad,519.9,4.4,54.7,15.0,0,fine,sufficient
49740,waffles,167.5,6.3,76.5,1.8,2,near_spoiled,not_sufficient
18021,dumplings,286.4,4.0,77.0,5.6,3,fine,not_sufficient
22602,fish_and_chips,264.2,2.9,64.6,3.7,0,fine,not_sufficient
18853,dumplings,314.9,7.0,73.1,2.6,7,spoiled,sufficient
12425,chicken_wings,409.8,3.2,41.8,4.4,2,fine,sufficient
27692,fried_rice,331.2,2.5,74.8,4.3,3,fine,sufficient
41046,pizza,241.0,5.7,40.3,1.7,5,near_spoiled,not_sufficient
22358,fish_and_chips,395.4,2.9,55.2,4.8,6,near_spoiled,sufficient
28248,garlic_bread,459.3,5.4,52.0,6.5,1,fine,sufficient
36436,macaroni_and_cheese,381.6,4.4,36.9,6.8,5,near_spoiled,sufficient
45243,seaweed_salad,408.8,8.3,87.8,15.9,2,spoiled,sufficient
31313,hot_and_sour_soup,289.0,4.3,68.3,6.5,0,fine,not_sufficient
21543,filet_mignon,314.6,2.7,62.0,3.5,5,near_spoiled,sufficient
23361,french_fries,397.8,7.9,43.7,0.9,3,near_spoiled,sufficient
45551,seaweed_salad,369.8,3.9,51.2,18.7,1,near_spoiled,sufficient
10212,cheesecake,195.4,4.5,45.7,3.5,0,fine,not_sufficient
36192,macaroni_and_cheese,483.1,1.1,77.6,4.8,2,fine,sufficient
10718,cheesecake,391.8,5.3,43.0,5.7,4,fine,sufficient
8200,ceviche,363.5,4.0,76.5,4.2,1,fine,sufficient
18794,dumplings,290.3,6.9,66.5,5.1,7,spoiled,not_sufficient
19597,edamame,519.5,1.5,36.2,9.9,4,fine,sufficient
48156,sushi,259.6,3.8,61.7,4.5,1,fine,not_sufficient
5367,breakfast_burrito,541.7,6.7,67.7,7.1,3,near_spoiled,sufficient
2896,beef_carpaccio,340.9,5.4,60.1,1.6,2,fine,sufficient
24821,french_onion_soup,443.4,5.6,70.8,5.2,6,near_spoiled,sufficient
14123,creme_brulee,371.3,1.5,60.0,4.7,0,fine,sufficient
29291,greek_salad,335.3,6.4,98.9,23.1,3,near_spoiled,sufficient
34065,ice_cream,478.9,1.4,61.4,5.2,5,near_spoiled,sufficient
28002,garlic_bread,362.8,3.4,50.9,3.9,7,spoiled,sufficient
3643,beef_salad,510.8,2.7,100.0,13.1,2,fine,sufficient
