index,food_type,class_index,weight_g,temperature_C,humidity_%,gas_ppm,days_since_added,condition,sufficient
9796,cheese_plate,9,314.6,4.1,70.0,8.0,3,fine,sufficient
30698,grilled_salmon,30,374.4,3.3,74.5,6.7,6,near_spoiled,sufficient
31076,hot_and_sour_soup,31,295.2,1.8,75.4,8.5,6,near_spoiled,not_sufficient
12780,chicken_wings,12,326.8,3.3,38.0,4.5,7,spoiled,sufficient
27000,fried_calamari,26,352.0,8.9,51.0,3.5,2,spoiled,sufficient
9372,cheese_plate,9,281.2,4.6,59.2,4.5,1,fine,not_sufficient
20141,falafel,20,205.8,2.4,55.4,3.9,7,spoiled,not_sufficient
7379,carrot_cake,7,401.1,3.0,63.6,25.1,5,spoiled,sufficient
48046,sushi,48,375.2,4.4,55.6,1.8,3,fine,sufficient
1755,baklava,1,92.8,6.9,20.0,5.0,0,near_spoiled,not_sufficient
149,apple-pie,0,280.8,5.5,67.3,26.6,2,spoiled,not_sufficient
25363,french_toast,25,360.2,3.5,68.3,5.7,0,fine,sufficient
45667,seaweed_salad,45,450.1,6.6,54.7,16.1,1,near_spoiled,sufficient
38141,omelette,38,451.3,5.7,56.3,4.8,4,fine,sufficient
44862,sashimi,44,348.0,3.4,61.3,5.4,4,fine,sufficient
15546,cup_cakes,15,419.4,4.7,43.4,3.0,1,fine,sufficient
34382,ice_cream,34,480.7,0.6,60.9,7.1,1,fine,sufficient
5830,breakfast_burrito,5,212.9,5.1,54.4,7.9,4,fine,not_sufficient
3771,beef_salad,3,307.6,4.6,54.8,16.5,1,near_spoiled,sufficient
28344,garlic_bread,28,377.5,2.7,33.8,3.7,2,fine,sufficient
48157,sushi,48,390.9,4.0,75.1,7.3,3,fine,sufficient
2016,beef_carpaccio,2,341.1,4.9,73.1,4.7,3,fine,sufficient
5193,breakfast_burrito,5,347.5,3.3,72.2,3.5,3,fine,sufficient
48873,sushi,48,375.2,3.4,71.4,4.5,2,fine,sufficient
45607,seaweed_salad,45,475.9,3.8,67.6,27.8,3,spoiled,sufficient
38525,omelette,38,429.3,7.6,84.7,7.2,7,spoiled,sufficient
33372,hummus,33,243.4,4.9,60.3,8.6,6,near_spoiled,not_sufficient
38098,omelette,38,189.6,7.4,80.0,8.1,1,near_spoiled,not_sufficient
45374,seaweed_salad,45,393.7,6.4,45.5,16.8,3,near_spoiled,sufficient
866,apple-pie,0,339.8,1.1,66.2,18.2,2,near_spoiled,sufficient
43666,risotto,43,312.1,2.5,44.8,5.7,0,fine,sufficient
23397,french_fries,23,427.5,6.0,61.8,5.8,3,fine,sufficient
41848,pizza,41,236.2,2.6,33.5,7.5,4,fine,not_sufficient
4478,bread_pudding,4,421.2,4.6,38.9,6.5,7,spoiled,sufficient
47661,strawberry_shortcake,47,264.0,1.9,61.7,6.3,3,fine,not_sufficient
45662,seaweed_salad,45,502.1,2.2,45.1,27.0,2,spoiled,sufficient
16866,deviled_eggs,16,139.0,3.3,45.5,7.1,4,fine,not_sufficient
32886,hot_dog,32,305.0,6.4,49.4,3.9,5,near_spoiled,sufficient
37599,nachos,37,185.7,3.5,79.6,5.1,1,fine,not_sufficient
4508,bread_pudding,4,331.5,6.5,38.8,9.8,5,near_spoiled,sufficient
5345,breakfast_burrito,5,549.7,2.3,61.9,6.5,3,fine,sufficient
21587,filet_mignon,21,274.1,5.3,88.2,4.0,1,fine,not_sufficient
353,apple-pie,0,473.0,5.7,68.1,13.4,7,spoiled,sufficient
4461,bread_pudding,4,362.6,4.9,48.5,4.9,5,near_spoiled,sufficient
17158,donuts,17,271.5,4.7,50.4,5.5,7,spoiled,not_sufficient
44585,sashimi,44,372.9,2.4,70.5,6.5,2,fine,sufficient
3874,beef_salad,3,87.9,7.1,81.1,22.9,3,near_spoiled,not_sufficient
180,apple-pie,0,187.3,5.8,73.5,25.7,3,spoiled,not_sufficient
12639,chicken_wings,12,438.7,3.7,61.8,4.7,5,near_spoiled,sufficient
24545,french_onion_soup,24,446.0,4.6,63.9,2.9,0,fine,sufficient
26755,fried_calamari,26,272.2,5.9,48.4,2.7,7,spoiled,not_sufficient
21178,filet_mignon,21,244.1,4.1,92.5,6.6,0,fine,not_sufficient
7437,carrot_cake,7,340.8,7.0,67.4,21.0,5,near_spoiled,sufficient
41362,pizza,41,373.2,4.1,54.3,5.5,7,spoiled,sufficient
5959,breakfast_burrito,5,456.9,7.3,29.1,5.6,6,near_spoiled,sufficient
14111,creme_brulee,14,473.9,1.4,54.8,3.5,1,fine,sufficient
34569,ice_cream,34,362.3,2.0,49.3,5.4,7,spoiled,sufficient
365,apple-pie,0,289.7,3.2,36.6,16.7,3,near_spoiled,not_sufficient
14649,creme_brulee,14,285.3,1.0,46.5,3.0,1,fine,not_sufficient
15083,cup_cakes,15,352.0,7.3,69.8,5.7,1,near_spoiled,sufficient
32032,hot_dog,32,366.4,3.5,96.9,3.2,7,spoiled,sufficient
6039,caesar_salad,6,396.2,5.6,50.1,19.4,3,near_spoiled,sufficient
8222,ceviche,8,263.7,3.9,49.4,2.3,2,fine,not_sufficient
49093,waffles,49,487.6,2.8,47.1,3.9,0,fine,sufficient
13896,chocolate_cake,13,258.5,5.9,67.5,8.3,6,near_spoiled,not_sufficient
32346,hot_dog,32,462.1,6.5,34.5,7.5,3,near_spoiled,sufficient
2802,beef_carpaccio,2,385.0,5.3,41.3,6.0,1,fine,sufficient
41483,pizza,41,238.3,6.2,32.7,5.8,4,near_spoiled,not_sufficient
35691,lobster_roll_sandwich,35,295.3,4.1,48.2,5.2,6,near_spoiled,not_sufficient
47093,strawberry_shortcake,47,262.1,9.0,56.9,6.1,4,spoiled,not_sufficient
12857,chicken_wings,12,247.0,9.0,76.5,7.9,5,spoiled,not_sufficient
48795,sushi,48,304.6,3.5,78.3,1.8,0,fine,sufficient
24854,french_onion_soup,24,486.2,6.4,74.6,7.3,6,near_spoiled,sufficient
1246,baklava,1,327.8,4.7,36.6,3.5,2,fine,sufficient
22746,fish_and_chips,22,421.4,4.5,67.5,3.4,5,near_spoiled,sufficient
20922,falafel,20,434.6,6.8,76.8,4.3,5,near_spoiled,sufficient
13747,chocolate_cake,13,457.4,6.6,80.1,4.5,4,near_spoiled,sufficient
30616,grilled_salmon,30,308.5,6.5,34.5,7.8,2,near_spoiled,sufficient
36822,macaroni_and_cheese,36,438.9,5.6,22.6,4.5,1,fine,sufficient
38700,omelette,38,404.8,2.6,65.5,6.3,4,fine,sufficient
3240,beef_salad,3,296.7,5.2,58.1,14.9,1,fine,not_sufficient
32877,hot_dog,32,347.0,4.6,50.2,5.7,1,fine,sufficient
43323,risotto,43,324.8,7.1,73.5,5.0,3,near_spoiled,sufficient
16151,deviled_eggs,16,270.4,3.7,71.2,5.3,3,fine,not_sufficient
31101,hot_and_sour_soup,31,390.3,3.3,52.8,5.7,7,spoiled,sufficient
41835,pizza,41,376.8,0.8,47.0,7.0,1,fine,sufficient
14729,creme_brulee,14,250.4,1.5,61.7,1.7,4,fine,not_sufficient
18159,dumplings,18,355.8,4.9,80.4,22.1,0,near_spoiled,sufficient
45794,seaweed_salad,45,197.5,5.8,44.7,12.8,2,fine,not_sufficient
6476,caesar_salad,6,503.1,7.4,47.9,18.4,3,near_spoiled,sufficient
11320,chicken_curry,11,358.6,5.5,54.0,6.7,3,fine,sufficient
41342,pizza,41,312.0,6.2,43.4,2.2,7,spoiled,sufficient
22229,fish_and_chips,22,298.7,3.7,53.8,4.0,1,fine,not_sufficient
36303,macaroni_and_cheese,36,431.1,1.9,59.6,4.7,4,fine,sufficient
4395,bread_pudding,4,437.9,5.6,33.7,3.3,0,fine,sufficient
22258,fish_and_chips,22,399.2,4.1,40.0,5.7,5,near_spoiled,sufficient
48030,sushi,48,257.9,3.3,77.7,9.1,2,fine,not_sufficient
23196,french_fries,23,337.4,3.9,82.1,9.2,3,fine,sufficient
20775,falafel,20,333.4,3.3,43.8,5.1,6,near_spoiled,sufficient
20733,falafel,20,470.4,6.0,39.8,3.3,1,fine,sufficient
3568,beef_salad,3,426.2,8.3,80.4,9.2,3,spoiled,sufficient
40258,pancakes,40,268.5,2.7,38.3,5.1,2,fine,not_sufficient
47449,strawberry_shortcake,47,462.3,4.6,20.0,5.4,3,fine,sufficient
42466,ramen,42,302.7,5.2,63.4,3.8,5,near_spoiled,sufficient
25735,french_toast,25,351.1,4.6,73.4,0.7,5,near_spoiled,sufficient
21535,filet_mignon,21,416.1,6.2,55.8,2.9,1,near_spoiled,sufficient
11318,chicken_curry,11,420.2,9.8,59.7,4.2,7,spoiled,sufficient
38263,omelette,38,256.8,4.4,63.8,2.1,1,fine,not_sufficient
47369,strawberry_shortcake,47,483.9,7.1,54.7,5.0,6,near_spoiled,sufficient
17358,donuts,17,471.0,0.5,41.6,7.9,2,fine,sufficient
37068,nachos,37,212.0,5.6,60.8,1.4,4,fine,not_sufficient
38641,omelette,38,403.7,9.2,62.6,4.2,5,spoiled,sufficient
37607,nachos,37,348.4,3.9,70.3,3.1,2,fine,sufficient
23762,french_fries,23,369.0,6.6,40.2,6.4,7,spoiled,sufficient
19421,edamame,19,413.3,5.8,60.1,8.6,2,fine,sufficient
1790,baklava,1,446.7,6.3,42.6,3.7,1,near_spoiled,sufficient
13740,chocolate_cake,13,322.7,0.0,82.8,8.0,3,fine,sufficient
13663,chocolate_cake,13,248.3,4.2,53.9,6.9,4,fine,not_sufficient
39964,onion_rings,39,370.7,4.9,53.9,3.1,1,fine,sufficient
32384,hot_dog,32,354.4,9.5,43.1,7.5,5,spoiled,sufficient
25652,french_toast,25,203.9,2.2,64.0,5.7,5,near_spoiled,not_sufficient
29257,greek_salad,29,236.4,4.2,57.5,22.9,1,near_spoiled,not_sufficient
40707,pancakes,40,395.5,7.7,34.0,4.0,5,near_spoiled,sufficient
9231,cheese_plate,9,260.3,4.9,66.2,4.2,0,fine,not_sufficient
39099,onion_rings,39,307.7,7.7,78.1,4.3,5,near_spoiled,sufficient
11,apple-pie,0,573.1,2.4,44.0,29.7,4,spoiled,sufficient
10840,cheesecake,10,445.8,4.9,61.3,1.8,3,fine,sufficient
38637,omelette,38,131.7,4.0,55.3,6.9,7,spoiled,not_sufficient
8856,ceviche,8,407.5,3.5,47.2,3.8,0,fine,sufficient
17811,donuts,17,226.5,8.3,77.7,6.3,0,spoiled,not_sufficient
1404,baklava,1,197.3,1.5,34.4,6.9,4,fine,not_sufficient
47137,strawberry_shortcake,47,463.5,1.6,59.3,5.9,6,near_spoiled,sufficient
43945,risotto,43,459.3,4.3,67.2,4.9,6,near_spoiled,sufficient
44787,sashimi,44,292.3,4.1,72.5,4.2,1,fine,not_sufficient
31959,hot_and_sour_soup,31,267.1,6.3,69.4,5.6,4,near_spoiled,not_sufficient
10586,cheesecake,10,281.3,7.1,47.4,3.7,3,near_spoiled,not_sufficient
40947,pancakes,40,100.3,2.8,70.3,4.4,5,near_spoiled,not_sufficient
44271,sashimi,44,156.6,3.6,85.5,3.1,1,fine,not_sufficient
2432,beef_carpaccio,2,358.6,6.4,82.7,6.7,4,near_spoiled,sufficient
8516,ceviche,8,268.8,3.9,47.7,5.0,2,fine,not_sufficient
34113,ice_cream,34,379.8,2.9,53.0,6.8,5,near_spoiled,sufficient
22621,fish_and_chips,22,267.0,3.8,76.5,5.3,7,spoiled,not_sufficient
373,apple-pie,0,257.6,4.1,65.4,29.3,5,spoiled,not_sufficient
910,apple-pie,0,450.5,2.5,67.3,10.4,3,fine,sufficient
14916,creme_brulee,14,251.1,2.5,20.7,5.6,6,near_spoiled,not_sufficient
46275,spaghetti_carbonara,46,465.8,3.1,56.0,4.8,5,near_spoiled,sufficient
44670,sashimi,44,366.7,3.3,49.8,6.7,3,fine,sufficient
2403,beef_carpaccio,2,221.4,5.1,43.9,5.7,2,fine,not_sufficient
32162,hot_dog,32,290.5,4.9,45.5,3.9,6,near_spoiled,not_sufficient
28744,garlic_bread,28,242.9,3.7,54.7,0.3,7,spoiled,not_sufficient
11663,chicken_curry,11,401.7,8.9,41.9,9.0,1,spoiled,sufficient
21687,filet_mignon,21,430.5,2.0,65.0,4.0,0,fine,sufficient
39535,onion_rings,39,405.5,5.6,43.3,3.9,6,near_spoiled,sufficient
11416,chicken_curry,11,411.2,5.0,56.3,4.8,3,fine,sufficient
34013,ice_cream,34,323.0,3.1,65.7,6.9,0,fine,sufficient
1196,baklava,1,244.5,3.9,51.4,3.3,3,fine,not_sufficient
35759,lobster_roll_sandwich,35,295.1,5.4,24.0,7.4,6,near_spoiled,not_sufficient
29903,greek_salad,29,409.4,7.8,42.1,14.7,1,near_spoiled,sufficient
15705,cup_cakes,15,159.6,0.4,40.4,4.3,6,near_spoiled,not_sufficient
257,apple-pie,0,471.1,3.1,76.3,28.6,4,spoiled,sufficient
16366,deviled_eggs,16,416.6,6.7,72.9,4.9,5,near_spoiled,sufficient
8206,ceviche,8,308.7,3.8,78.9,4.5,1,fine,sufficient
1410,baklava,1,332.4,4.7,31.3,3.0,1,fine,sufficient
49767,waffles,49,231.2,6.9,63.3,4.0,3,near_spoiled,not_sufficient
20062,falafel,20,414.4,2.1,86.9,6.1,6,near_spoiled,sufficient
4726,bread_pudding,4,256.4,6.0,46.0,7.6,4,fine,not_sufficient
46529,spaghetti_carbonara,46,400.7,5.7,35.9,4.1,7,spoiled,sufficient
24723,french_onion_soup,24,425.7,1.7,39.2,4.7,3,fine,sufficient
25193,french_toast,25,407.3,3.7,66.5,6.7,2,fine,sufficient
48417,sushi,48,365.4,5.5,45.0,3.9,2,fine,sufficient
29509,greek_salad,29,200.6,5.6,45.4,14.0,2,fine,not_sufficient
10056,cheesecake,10,263.5,5.1,58.7,3.4,5,near_spoiled,not_sufficient
28953,garlic_bread,28,50.0,5.6,39.5,5.0,4,fine,not_sufficient
42062,ramen,42,366.5,4.8,82.5,4.6,0,fine,sufficient
4785,bread_pudding,4,371.4,6.1,35.7,4.0,2,near_spoiled,sufficient
13664,chocolate_cake,13,355.7,3.2,89.3,3.8,5,near_spoiled,sufficient
7523,carrot_cake,7,435.4,2.4,41.2,26.6,3,spoiled,sufficient
9305,cheese_plate,9,500.0,5.1,86.4,7.6,0,fine,sufficient
15871,cup_cakes,15,347.6,4.2,39.5,3.1,2,fine,sufficient
1726,baklava,1,291.6,3.9,48.4,4.9,1,fine,not_sufficient
43269,risotto,43,328.0,4.8,28.3,9.3,5,near_spoiled,sufficient
46481,spaghetti_carbonara,46,277.0,5.5,56.3,7.7,5,near_spoiled,not_sufficient
21824,filet_mignon,21,380.5,8.7,80.0,3.1,3,spoiled,sufficient
21515,filet_mignon,21,377.9,3.5,55.0,6.6,4,fine,sufficient
5913,breakfast_burrito,5,277.3,5.0,44.1,3.5,0,fine,not_sufficient
24844,french_onion_soup,24,430.5,6.6,67.1,2.7,3,near_spoiled,sufficient
46058,spaghetti_carbonara,46,304.1,3.3,49.6,5.1,6,near_spoiled,sufficient
13887,chocolate_cake,13,285.3,7.1,56.1,5.3,5,near_spoiled,not_sufficient
41730,pizza,41,400.8,10.0,45.6,5.3,2,spoiled,sufficient
38380,omelette,38,348.2,3.8,50.2,6.4,0,fine,sufficient
22892,fish_and_chips,22,349.6,4.6,61.7,5.2,7,spoiled,sufficient
25965,french_toast,25,270.8,9.7,64.5,8.7,6,spoiled,not_sufficient
46956,spaghetti_carbonara,46,362.3,6.9,86.1,2.6,2,near_spoiled,sufficient
42920,ramen,42,343.4,7.2,76.3,7.0,6,near_spoiled,sufficient
1380,baklava,1,395.3,2.1,38.4,2.4,6,near_spoiled,sufficient
7690,carrot_cake,7,442.1,4.4,72.4,18.8,2,near_spoiled,sufficient
3689,beef_salad,3,502.5,7.0,53.3,9.0,3,near_spoiled,sufficient
28288,garlic_bread,28,473.8,6.0,25.5,5.2,6,near_spoiled,sufficient
22259,fish_and_chips,22,69.0,2.3,49.1,6.3,6,near_spoiled,not_sufficient
28068,garlic_bread,28,473.6,4.4,50.7,6.6,0,fine,sufficient
10436,cheesecake,10,393.0,6.0,65.9,3.5,1,fine,sufficient
34414,ice_cream,34,340.2,0.5,56.9,6.0,6,near_spoiled,sufficient
15660,cup_cakes,15,307.1,3.7,49.9,3.1,7,spoiled,sufficient
36559,macaroni_and_cheese,36,57.7,4.7,42.3,4.2,3,fine,not_sufficient
16183,deviled_eggs,16,400.9,6.1,58.2,7.8,0,near_spoiled,sufficient
653,apple-pie,0,447.6,3.4,63.1,26.5,7,spoiled,sufficient
49102,waffles,49,355.4,5.9,65.2,7.3,4,fine,sufficient
24257,french_onion_soup,24,142.2,5.4,53.4,7.3,4,fine,not_sufficient
3622,beef_salad,3,287.3,7.5,45.6,19.0,1,near_spoiled,not_sufficient
5329,breakfast_burrito,5,288.0,4.2,69.7,3.9,7,spoiled,not_sufficient
7220,carrot_cake,7,349.4,4.7,66.4,24.5,1,near_spoiled,sufficient
47103,strawberry_shortcake,47,232.8,3.1,45.6,6.6,1,fine,not_sufficient
40599,pancakes,40,379.3,7.1,38.0,6.9,1,near_spoiled,sufficient
11163,chicken_curry,11,269.8,7.8,70.5,8.3,3,near_spoiled,not_sufficient
13,apple-pie,0,237.1,7.3,73.1,23.0,6,near_spoiled,not_sufficient
6153,caesar_salad,6,290.5,1.8,66.4,15.9,1,near_spoiled,not_sufficient
11664,chicken_curry,11,393.0,6.5,49.6,3.7,5,near_spoiled,sufficient
2811,beef_carpaccio,2,332.9,4.7,73.8,0.0,4,fine,sufficient
26903,fried_calamari,26,325.8,6.1,63.9,5.5,0,near_spoiled,sufficient
49195,waffles,49,428.4,4.0,59.9,8.8,6,near_spoiled,sufficient
35458,lobster_roll_sandwich,35,496.6,5.6,60.6,2.6,3,fine,sufficient
11162,chicken_curry,11,308.1,0.7,45.9,6.1,1,fine,sufficient
43015,risotto,43,337.7,8.2,71.4,7.8,5,spoiled,sufficient
30629,grilled_salmon,30,353.5,6.0,71.0,3.6,2,fine,sufficient
41593,pizza,41,260.6,6.5,39.5,8.4,1,near_spoiled,not_sufficient
12364,chicken_wings,12,338.5,8.4,74.9,4.0,4,spoiled,sufficient
47703,strawberry_shortcake,47,447.3,2.4,43.4,7.0,7,spoiled,sufficient
1507,baklava,1,430.2,5.7,26.7,9.3,1,fine,sufficient
37135,nachos,37,325.4,2.8,72.0,6.8,3,fine,sufficient
29048,greek_salad,29,459.2,3.6,68.0,24.6,3,near_spoiled,sufficient
34899,ice_cream,34,195.9,1.4,67.0,3.5,5,near_spoiled,not_sufficient
41652,pizza,41,321.5,3.9,43.1,3.9,3,fine,sufficient
34417,ice_cream,34,341.9,2.9,79.6,3.0,0,fine,sufficient
21275,filet_mignon,21,385.3,6.0,32.0,3.7,5,near_spoiled,sufficient
15929,cup_cakes,15,395.3,5.5,49.4,6.2,5,near_spoiled,sufficient
6767,caesar_salad,6,340.5,8.4,37.8,23.0,2,spoiled,sufficient
38375,omelette,38,371.1,4.4,71.1,6.6,5,near_spoiled,sufficient
36913,macaroni_and_cheese,36,318.8,2.2,66.1,4.4,1,fine,sufficient
48676,sushi,48,372.1,3.2,41.2,2.8,3,fine,sufficient
21606,filet_mignon,21,357.4,8.5,52.2,4.8,5,spoiled,sufficient
19094,edamame,19,179.5,4.7,55.3,16.4,5,near_spoiled,not_sufficient
41947,pizza,41,174.2,6.4,51.5,4.7,6,near_spoiled,not_sufficient
22287,fish_and_chips,22,281.3,4.8,29.9,8.6,2,fine,not_sufficient
49931,waffles,49,206.5,4.3,66.5,1.0,7,spoiled,not_sufficient
14964,creme_brulee,14,310.0,0.9,84.1,5.5,6,near_spoiled,sufficient
20461,falafel,20,369.2,2.0,86.0,4.9,2,fine,sufficient
48322,sushi,48,225.6,5.8,57.1,6.5,0,fine,not_sufficient
48425,sushi,48,385.1,4.0,82.3,5.3,0,fine,sufficient
34312,ice_cream,34,382.8,2.2,57.7,4.6,5,near_spoiled,sufficient
12121,chicken_wings,12,362.0,3.0,52.3,6.5,4,fine,sufficient
19511,edamame,19,361.1,7.9,51.5,19.9,3,near_spoiled,sufficient
3415,beef_salad,3,227.8,1.3,48.3,22.8,2,near_spoiled,not_sufficient
22370,fish_and_chips,22,405.6,4.2,41.1,9.9,5,near_spoiled,sufficient
14409,creme_brulee,14,322.3,1.7,39.1,5.7,0,fine,sufficient
32584,hot_dog,32,440.3,4.2,60.8,8.2,4,fine,sufficient
32801,hot_dog,32,344.0,2.0,34.0,6.8,7,spoiled,sufficient
7188,carrot_cake,7,265.2,3.3,51.9,14.8,2,fine,not_sufficient
27714,fried_rice,27,234.0,3.0,70.5,4.1,2,fine,not_sufficient
44169,sashimi,44,464.3,4.0,48.2,5.4,0,fine,sufficient
12214,chicken_wings,12,423.0,8.0,73.5,10.3,0,near_spoiled,sufficient
43782,risotto,43,336.1,3.0,62.3,3.1,6,near_spoiled,sufficient
22685,fish_and_chips,22,417.7,3.3,87.5,4.4,4,fine,sufficient
17324,donuts,17,326.8,3.6,71.0,6.5,5,near_spoiled,sufficient
18681,dumplings,18,385.6,6.5,61.1,14.2,5,near_spoiled,sufficient
17326,donuts,17,393.2,6.7,60.8,5.2,5,near_spoiled,sufficient
30784,grilled_salmon,30,412.2,5.4,74.2,5.8,5,near_spoiled,sufficient
8750,ceviche,8,513.9,1.3,48.8,4.1,1,fine,sufficient
33514,hummus,33,533.4,1.9,76.1,0.0,1,fine,sufficient
4084,bread_pudding,4,439.6,3.6,43.6,2.9,7,spoiled,sufficient
21775,filet_mignon,21,469.9,2.7,56.6,6.4,6,near_spoiled,sufficient
27847,fried_rice,27,278.4,4.2,31.0,5.8,7,spoiled,not_sufficient
21967,filet_mignon,21,315.4,7.0,64.5,4.4,2,near_spoiled,sufficient
35646,lobster_roll_sandwich,35,222.7,8.5,47.7,3.4,5,spoiled,not_sufficient
49596,waffles,49,363.8,9.0,62.7,8.3,3,spoiled,sufficient
2652,beef_carpaccio,2,306.1,8.8,48.7,5.7,0,spoiled,sufficient
38143,omelette,38,360.2,7.2,67.8,7.0,3,near_spoiled,sufficient
21330,filet_mignon,21,171.8,7.2,66.2,7.9,1,near_spoiled,not_sufficient
22031,fish_and_chips,22,366.7,3.8,44.1,9.7,0,fine,sufficient
11596,chicken_curry,11,403.1,3.4,59.5,7.5,6,near_spoiled,sufficient
18206,dumplings,18,256.1,2.8,55.8,18.0,2,near_spoiled,not_sufficient
1313,baklava,1,371.7,3.8,35.7,4.9,7,spoiled,sufficient
561,apple-pie,0,472.5,5.4,57.0,21.1,0,near_spoiled,sufficient
7147,carrot_cake,7,376.9,5.2,20.0,8.6,6,near_spoiled,sufficient
33726,hummus,33,327.7,6.4,63.5,8.6,5,near_spoiled,sufficient
34879,ice_cream,34,396.0,2.6,54.3,3.9,3,fine,sufficient
37877,nachos,37,458.3,3.6,68.3,7.3,2,fine,sufficient
39995,onion_rings,39,199.8,4.1,49.0,6.6,4,fine,not_sufficient
31760,hot_and_sour_soup,31,408.2,3.6,74.8,7.9,7,spoiled,sufficient
5388,breakfast_burrito,5,522.6,4.8,62.2,3.8,0,fine,sufficient
47693,strawberry_shortcake,47,432.4,3.8,52.9,6.5,4,fine,sufficient
49054,waffles,49,386.1,3.8,59.2,5.9,6,near_spoiled,sufficient
13536,chocolate_cake,13,363.1,3.1,68.1,3.1,6,near_spoiled,sufficient
47950,strawberry_shortcake,47,258.5,3.7,50.1,6.7,5,near_spoiled,not_sufficient
45679,seaweed_salad,45,313.9,5.3,69.2,26.6,1,spoiled,sufficient
11198,chicken_curry,11,326.2,4.5,49.8,6.7,3,fine,sufficient
40917,pancakes,40,485.6,4.4,65.7,6.5,7,spoiled,sufficient
10392,cheesecake,10,196.7,2.4,48.6,6.3,4,fine,not_sufficient
19345,edamame,19,310.8,4.4,56.6,21.0,3,near_spoiled,sufficient
37409,nachos,37,452.3,6.9,63.2,9.1,0,near_spoiled,sufficient
35168,lobster_roll_sandwich,35,462.8,7.4,72.6,3.0,2,near_spoiled,sufficient
7311,carrot_cake,7,281.3,4.5,56.6,16.8,3,near_spoiled,not_sufficient
17277,donuts,17,230.2,4.2,61.0,3.3,5,near_spoiled,not_sufficient
7738,carrot_cake,7,201.2,3.0,76.7,20.6,3,near_spoiled,not_sufficient
25558,french_toast,25,265.4,6.5,45.1,6.1,0,near_spoiled,not_sufficient
9598,cheese_plate,9,356.4,7.6,40.1,0.8,0,near_spoiled,sufficient
36618,macaroni_and_cheese,36,474.1,2.5,63.2,6.9,6,near_spoiled,sufficient
35394,lobster_roll_sandwich,35,514.4,4.3,79.8,5.5,5,near_spoiled,sufficient
33013,hummus,33,175.7,5.0,51.9,8.0,7,spoiled,not_sufficient
11341,chicken_curry,11,366.5,5.0,40.2,4.7,7,spoiled,sufficient
30419,grilled_salmon,30,412.1,6.7,66.2,5.7,0,near_spoiled,sufficient
30808,grilled_salmon,30,457.0,7.3,68.9,6.3,1,near_spoiled,sufficient
3347,beef_salad,3,278.5,6.3,58.5,17.6,3,near_spoiled,not_sufficient
19258,edamame,19,323.2,3.1,58.1,18.6,3,near_spoiled,sufficient
15836,cup_cakes,15,217.6,1.7,30.3,11.0,4,fine,not_sufficient
41706,pizza,41,529.8,4.4,52.2,3.0,0,fine,sufficient
28262,garlic_bread,28,439.4,6.8,28.6,7.0,5,near_spoiled,sufficient
8960,ceviche,8,395.5,2.8,37.5,4.7,0,fine,sufficient
32585,hot_dog,32,312.3,4.8,64.2,1.7,3,fine,sufficient
19972,edamame,19,287.0,4.5,52.1,19.4,5,near_spoiled,not_sufficient
43981,risotto,43,218.7,5.6,94.7,5.2,6,near_spoiled,not_sufficient
49422,waffles,49,322.7,6.8,50.3,5.6,2,near_spoiled,sufficient
28877,garlic_bread,28,129.8,5.1,37.9,5.5,4,fine,not_sufficient
23179,french_fries,23,281.6,7.3,66.0,5.6,1,near_spoiled,not_sufficient
39420,onion_rings,39,479.6,7.3,68.7,0.8,4,near_spoiled,sufficient
4948,bread_pudding,4,279.2,4.4,52.6,5.3,3,fine,not_sufficient
8628,ceviche,8,188.6,3.9,72.3,6.1,3,fine,not_sufficient
16219,deviled_eggs,16,253.3,5.2,50.8,6.6,2,fine,not_sufficient
9968,cheese_plate,9,314.6,7.2,74.1,1.7,2,near_spoiled,sufficient
49935,waffles,49,386.6,4.7,44.2,3.3,1,fine,sufficient
94,apple-pie,0,336.1,7.4,61.9,21.2,7,spoiled,sufficient
21551,filet_mignon,21,365.8,3.3,77.8,5.9,2,fine,sufficient
28584,garlic_bread,28,262.6,5.2,49.9,5.5,7,spoiled,not_sufficient
28315,garlic_bread,28,350.2,3.2,30.4,6.4,6,near_spoiled,sufficient
39940,onion_rings,39,426.0,5.0,74.5,7.2,6,near_spoiled,sufficient
6792,caesar_salad,6,406.3,3.9,59.0,15.2,2,near_spoiled,sufficient
27758,fried_rice,27,301.1,4.5,56.6,6.2,5,near_spoiled,sufficient
49912,waffles,49,289.3,8.0,53.7,5.3,2,near_spoiled,not_sufficient
41155,pizza,41,293.1,7.9,45.6,8.2,2,near_spoiled,not_sufficient
13451,chocolate_cake,13,581.9,4.2,61.1,2.8,0,fine,sufficient
45101,seaweed_salad,45,392.3,7.3,63.8,20.7,2,near_spoiled,sufficient
16332,deviled_eggs,16,187.0,5.2,41.7,3.8,2,fine,not_sufficient
42504,ramen,42,369.8,4.8,74.9,5.2,2,fine,sufficient
1886,baklava,1,242.5,5.1,60.6,1.9,2,fine,not_sufficient
46776,spaghetti_carbonara,46,344.5,3.9,83.0,5.4,4,fine,sufficient
12787,chicken_wings,12,363.0,3.0,70.5,3.7,6,near_spoiled,sufficient
5774,breakfast_burrito,5,465.3,4.9,32.0,5.1,1,fine,sufficient
40431,pancakes,40,231.3,4.2,48.5,6.8,7,spoiled,not_sufficient
20708,falafel,20,354.3,6.8,60.7,5.2,1,near_spoiled,sufficient
