food_type,temperature,humidity,gas_ppm,days_since_added,weight,amount_status,spoilage_status
donuts,6.2,65.1,363,3.2,488.4,sufficient,near_spoiled
beef_carpaccio,4.4,87.2,337,4.5,523.4,sufficient,near_spoiled
pizza,4.0,85.6,139,1.8,374.6,sufficient,fine
spaghetti_carbonara,6.1,67.6,323,3.6,524.8,sufficient,near_spoiled
apple-pie,6.8,67.0,113,0.7,583.4,sufficient,fine
caesar_salad,0.7,82.8,159,2.0,409.2,sufficient,fine
sushi,6.3,82.8,256,5.2,216.6,not_sufficient,near_spoiled
beef_salad,3.8,75.8,113,0.6,104.0,not_sufficient,fine
carrot_cake,5.1,87.5,359,2.7,103.5,not_sufficient,near_spoiled
hot_and_sour_soup,5.2,79.1,346,2.9,275.4,not_sufficient,near_spoiled
baklava,7.9,61.2,198,3.5,108.4,not_sufficient,fine
cup_cakes,4.3,71.2,264,3.4,103.7,not_sufficient,near_spoiled
baklava,6.8,82.1,225,5.6,198.8,not_sufficient,near_spoiled
chicken_curry,-0.3,78.5,387,6.9,209.3,not_sufficient,near_spoiled
omelette,4.7,66.1,129,2.0,493.3,sufficient,fine
pizza,4.4,70.7,273,4.1,242.4,not_sufficient,near_spoiled
macaroni_and_cheese,2.4,72.0,230,1.7,147.6,not_sufficient,near_spoiled
donuts,7.2,85.2,271,3.4,490.7,sufficient,near_spoiled
sashimi,1.4,71.5,184,3.7,127.8,not_sufficient,fine
falafel,6.6,83.0,317,3.0,136.1,not_sufficient,near_spoiled
french_fries,4.0,62.3,362,5.2,184.4,not_sufficient,near_spoiled
hummus,2.4,85.4,224,4.1,332.5,sufficient,near_spoiled
dumplings,3.6,69.3,127,0.9,368.9,sufficient,fine
filet_mignon,2.8,89.0,193,2.2,472.5,sufficient,fine
spaghetti_carbonara,6.7,81.7,150,3.5,206.7,not_sufficient,fine
sushi,4.5,69.9,165,1.7,146.6,not_sufficient,fine
ceviche,4.6,71.2,153,4.1,564.8,sufficient,fine
edamame,2.4,72.7,385,6.7,224.4,not_sufficient,near_spoiled
sushi,4.9,68.8,286,8.4,444.0,sufficient,near_spoiled
ceviche,-0.5,74.9,293,5.2,577.3,sufficient,near_spoiled
ice_cream,3.8,61.5,219,6.4,422.2,sufficient,near_spoiled
sushi,5.5,83.2,104,2.0,102.1,not_sufficient,fine
omelette,4.7,83.2,116,0.2,571.0,sufficient,fine
beef_salad,3.2,80.9,300,3.7,588.7,sufficient,near_spoiled
deviled_eggs,5.2,75.5,348,4.1,183.6,not_sufficient,near_spoiled
donuts,5.1,80.6,281,4.0,357.8,sufficient,near_spoiled
chicken_wings,3.3,77.3,145,5.0,160.3,not_sufficient,fine
waffles,6.7,72.5,108,1.8,352.8,sufficient,fine
french_toast,5.8,63.0,194,2.5,238.6,not_sufficient,fine
hot_and_sour_soup,4.5,64.3,521,4.1,453.0,sufficient,spoiled
omelette,3.9,63.5,223,4.0,542.2,sufficient,near_spoiled
chicken_curry,3.0,76.0,136,0.0,119.1,not_sufficient,fine
edamame,4.4,74.5,286,4.4,195.3,not_sufficient,near_spoiled
lobster_roll_sandwich,0.8,67.2,290,3.4,459.3,sufficient,near_spoiled
deviled_eggs,7.5,74.9,105,3.1,596.6,sufficient,fine
ramen,5.6,67.1,228,5.6,214.4,not_sufficient,near_spoiled
chicken_wings,2.3,71.9,347,6.6,339.2,sufficient,near_spoiled
beef_carpaccio,0.5,67.4,158,2.0,544.9,sufficient,fine
ceviche,5.3,64.4,135,3.4,172.6,not_sufficient,fine
hot_dog,1.5,70.3,516,3.3,157.9,not_sufficient,spoiled
ice_cream,1.8,60.8,381,6.5,380.6,sufficient,near_spoiled
chocolate_cake,6.7,83.4,255,4.2,481.2,sufficient,near_spoiled
filet_mignon,3.9,78.9,232,4.6,473.1,sufficient,near_spoiled
beef_salad,2.7,74.6,191,2.0,108.7,not_sufficient,fine
bread_pudding,6.2,62.8,246,1.7,236.1,not_sufficient,near_spoiled
donuts,4.2,68.2,317,2.6,100.8,not_sufficient,near_spoiled
cheese_plate,2.8,89.2,151,2.9,377.6,sufficient,fine
carrot_cake,8.3,72.2,131,0.6,258.5,not_sufficient,fine
fried_calamari,1.4,73.6,200,3.3,452.5,sufficient,fine
chicken_curry,3.0,72.0,789,9.1,108.4,not_sufficient,spoiled
macaroni_and_cheese,2.7,82.4,231,2.6,483.5,sufficient,near_spoiled
ice_cream,-0.4,69.3,379,10.0,151.4,not_sufficient,near_spoiled
deviled_eggs,5.9,69.8,139,2.4,348.8,sufficient,fine
carrot_cake,5.7,71.6,138,0.7,294.2,not_sufficient,fine
lobster_roll_sandwich,-1.7,71.7,146,0.6,250.9,not_sufficient,fine
caesar_salad,2.8,73.1,167,1.9,541.6,sufficient,fine
seaweed_salad,2.6,73.5,188,2.0,302.6,sufficient,fine
beef_carpaccio,1.3,77.5,114,1.8,370.5,sufficient,fine
carrot_cake,5.6,78.3,384,2.2,225.3,not_sufficient,near_spoiled
beef_carpaccio,3.5,82.6,140,1.7,401.2,sufficient,fine
carrot_cake,6.1,86.0,111,0.0,294.7,not_sufficient,fine
seaweed_salad,3.3,61.4,218,4.8,408.2,sufficient,near_spoiled
beef_salad,3.2,76.3,323,2.6,212.5,not_sufficient,near_spoiled
nachos,2.5,84.7,393,7.0,542.3,sufficient,near_spoiled
sushi,4.4,82.5,179,2.4,537.2,sufficient,fine
ramen,4.2,65.3,271,4.5,447.5,sufficient,near_spoiled
omelette,4.6,62.9,169,2.4,197.1,not_sufficient,fine
sashimi,1.3,64.1,232,6.1,189.2,not_sufficient,near_spoiled
edamame,3.6,62.9,679,7.6,335.7,sufficient,spoiled
pancakes,3.8,67.0,168,1.6,265.8,not_sufficient,fine
ramen,3.7,65.4,161,0.6,547.5,sufficient,fine
pizza,8.1,67.6,274,4.1,409.0,sufficient,near_spoiled
falafel,1.8,74.2,341,1.9,143.0,not_sufficient,near_spoiled
creme_brulee,7.7,70.1,381,5.7,268.9,not_sufficient,near_spoiled
caesar_salad,2.9,74.8,183,0.0,532.3,sufficient,fine
fried_calamari,1.5,89.6,147,2.6,470.6,sufficient,fine
chicken_wings,1.6,62.0,213,5.7,361.0,sufficient,near_spoiled
falafel,4.1,65.0,384,2.8,462.8,sufficient,near_spoiled
nachos,4.7,76.7,303,7.9,119.7,not_sufficient,near_spoiled
cheececake,4.0,81.1,312,5.2,430.6,sufficient,near_spoiled
falafel,3.0,87.2,750,4.1,386.9,sufficient,spoiled
french_onion_soup,5.2,87.6,180,2.3,545.5,sufficient,fine
fish_and_chips,4.7,76.7,167,4.2,552.4,sufficient,fine
sushi,2.9,62.1,136,3.4,192.8,not_sufficient,fine
cheececake,-0.4,70.0,224,7.4,253.1,not_sufficient,near_spoiled
garlic_bread,2.4,79.5,151,0.7,153.6,not_sufficient,fine
french_fries,5.0,61.4,135,4.6,413.5,sufficient,fine
chicken_curry,4.4,78.6,259,6.5,414.9,sufficient,near_spoiled
french_onion_soup,3.5,61.3,200,0.0,592.4,sufficient,fine
hummus,2.2,79.6,272,4.2,416.0,sufficient,near_spoiled
ramen,4.9,62.9,118,1.9,145.3,not_sufficient,fine
hot_dog,0.5,73.7,650,4.0,219.8,not_sufficient,spoiled
falafel,1.2,72.2,329,3.0,330.6,sufficient,near_spoiled
pizza,3.0,84.7,144,0.0,354.9,sufficient,fine
ramen,7.1,62.0,125,3.4,108.3,not_sufficient,fine
waffles,8.6,68.8,166,2.8,382.7,sufficient,fine
dumplings,2.8,81.8,141,2.5,390.2,sufficient,fine
donuts,6.0,67.5,104,1.9,594.8,sufficient,fine
french_fries,4.9,86.4,145,4.8,493.5,sufficient,fine
onion_rings,3.8,87.4,278,2.8,572.0,sufficient,near_spoiled
cup_cakes,7.2,62.0,240,2.9,129.7,not_sufficient,near_spoiled
ice_cream,0.3,60.4,166,1.4,572.9,sufficient,fine
baklava,6.4,71.1,322,6.1,548.4,sufficient,near_spoiled
fried_rice,3.9,80.6,139,0.0,167.3,not_sufficient,fine
apple-pie,7.4,80.3,281,4.1,357.6,sufficient,near_spoiled
caesar_salad,2.9,66.7,142,1.5,255.3,not_sufficient,fine
cup_cakes,4.9,65.5,123,0.0,195.3,not_sufficient,fine
beef_carpaccio,-0.0,84.3,125,1.3,404.7,sufficient,fine
nachos,4.5,66.1,207,6.0,568.5,sufficient,near_spoiled
ceviche,1.3,70.3,121,3.9,579.6,sufficient,fine
nachos,4.1,64.9,136,4.7,532.7,sufficient,fine
creme_brulee,5.2,80.3,102,2.7,337.0,sufficient,fine
seaweed_salad,2.7,66.7,224,4.8,212.2,not_sufficient,near_spoiled
ice_cream,1.8,65.3,242,5.3,480.9,sufficient,near_spoiled
creme_brulee,6.9,61.5,210,7.0,215.7,not_sufficient,near_spoiled
deviled_eggs,5.0,80.4,362,6.9,371.1,sufficient,near_spoiled
strawberry_shortcake,8.0,64.5,339,1.7,169.0,not_sufficient,near_spoiled
garlic_bread,5.5,71.5,152,0.7,200.6,not_sufficient,fine
sushi,5.0,71.5,320,5.7,466.1,sufficient,near_spoiled
breakfast_burrito,3.2,89.0,187,4.1,286.5,not_sufficient,fine
seaweed_salad,3.7,71.1,119,1.1,222.4,not_sufficient,fine
falafel,4.2,87.1,293,1.8,469.5,sufficient,near_spoiled
greek_salad,2.1,80.0,380,2.4,385.8,sufficient,near_spoiled
hot_and_sour_soup,3.4,79.8,194,0.0,416.1,sufficient,fine
macaroni_and_cheese,6.4,83.5,127,1.4,552.8,sufficient,fine
bread_pudding,8.4,88.2,161,0.0,198.0,not_sufficient,fine
beef_salad,2.7,85.9,170,0.1,569.8,sufficient,fine
ice_cream,5.8,66.2,185,2.7,416.4,sufficient,fine
macaroni_and_cheese,2.8,65.0,300,1.6,126.0,not_sufficient,near_spoiled
deviled_eggs,4.2,64.1,322,5.0,470.8,sufficient,near_spoiled
beef_carpaccio,1.7,78.6,164,1.2,381.8,sufficient,fine
sashimi,-0.2,75.3,117,2.9,271.9,not_sufficient,fine
donuts,5.9,74.0,210,4.6,269.0,not_sufficient,near_spoiled
pancakes,6.8,84.9,162,1.7,296.6,not_sufficient,fine
filet_mignon,1.4,63.3,146,2.7,124.4,not_sufficient,fine
pizza,5.0,65.4,200,2.8,425.0,sufficient,fine
sushi,6.1,71.4,235,8.7,407.8,sufficient,near_spoiled
bread_pudding,4.6,89.9,741,4.5,452.3,sufficient,spoiled
omelette,3.6,79.7,192,2.3,454.1,sufficient,fine
dumplings,4.4,78.2,125,2.2,204.7,not_sufficient,fine
nachos,3.5,88.3,376,5.7,275.4,not_sufficient,near_spoiled
edamame,3.1,73.2,109,1.1,362.6,sufficient,fine
baklava,5.8,82.5,171,2.2,104.7,not_sufficient,fine
falafel,4.7,63.2,143,1.0,405.4,sufficient,fine
sashimi,0.9,61.1,287,5.6,251.0,not_sufficient,near_spoiled
bread_pudding,3.1,84.6,614,3.2,450.5,sufficient,spoiled
fish_and_chips,4.7,77.1,390,6.2,234.1,not_sufficient,near_spoiled
french_onion_soup,5.5,60.6,287,2.6,253.2,not_sufficient,near_spoiled
garlic_bread,3.6,83.7,266,2.8,210.1,not_sufficient,near_spoiled
omelette,5.6,79.5,176,3.3,230.4,not_sufficient,fine
lobster_roll_sandwich,0.7,79.4,106,2.3,563.6,sufficient,fine
beef_salad,2.4,69.6,167,1.2,481.3,sufficient,fine
sushi,6.4,81.6,133,3.0,530.9,sufficient,fine
omelette,5.2,87.4,345,5.1,189.4,not_sufficient,near_spoiled
chocolate_cake,6.0,86.4,178,2.7,557.1,sufficient,fine
falafel,1.1,84.4,160,1.3,385.8,sufficient,fine
filet_mignon,2.3,83.4,178,0.0,590.0,sufficient,fine
deviled_eggs,4.1,79.9,179,2.7,521.8,sufficient,fine
ramen,5.2,77.1,138,3.4,392.8,sufficient,fine
pancakes,8.7,80.4,188,0.4,363.7,sufficient,fine
strawberry_shortcake,9.9,71.2,379,2.1,206.3,not_sufficient,near_spoiled
fish_and_chips,4.7,63.7,105,3.8,137.7,not_sufficient,fine
beef_salad,1.7,67.1,704,7.3,130.1,not_sufficient,spoiled
waffles,4.3,61.4,178,1.5,412.9,sufficient,fine
dumplings,3.5,65.2,184,0.0,191.7,not_sufficient,fine
fish_and_chips,3.7,70.0,231,7.3,304.2,sufficient,near_spoiled
baklava,7.0,80.8,204,4.0,354.7,sufficient,near_spoiled
edamame,7.2,79.9,219,5.9,435.0,sufficient,near_spoiled
chicken_curry,0.1,86.0,247,5.1,374.0,sufficient,near_spoiled
fish_and_chips,4.3,89.7,142,4.7,264.9,not_sufficient,fine
chicken_curry,1.8,67.8,176,2.0,519.2,sufficient,fine
lobster_roll_sandwich,1.8,78.5,488,6.0,201.5,not_sufficient,spoiled
onion_rings,3.1,85.6,144,0.0,391.3,sufficient,fine
filet_mignon,3.8,80.4,269,4.9,393.0,sufficient,near_spoiled
french_fries,1.7,74.4,182,3.6,544.5,sufficient,fine
beef_carpaccio,0.4,76.4,572,5.4,335.9,sufficient,spoiled
spaghetti_carbonara,5.8,79.7,123,2.2,249.3,not_sufficient,fine
hummus,5.4,69.6,137,1.3,436.4,sufficient,fine
macaroni_and_cheese,3.8,66.2,141,0.4,279.8,not_sufficient,fine
cheececake,1.9,83.7,117,1.2,283.1,not_sufficient,fine
hummus,5.9,61.6,616,5.9,411.1,sufficient,spoiled
edamame,4.9,61.2,114,2.1,296.4,not_sufficient,fine
grilled_salmon,3.1,68.8,163,0.6,115.1,not_sufficient,fine
hot_and_sour_soup,3.2,60.6,112,1.0,357.7,sufficient,fine
cup_cakes,6.2,69.1,292,2.9,167.0,not_sufficient,near_spoiled
lobster_roll_sandwich,2.6,61.6,150,1.8,172.1,not_sufficient,fine
sushi,6.1,89.3,236,7.2,343.0,sufficient,near_spoiled
hot_and_sour_soup,5.8,62.4,233,2.0,404.1,sufficient,near_spoiled
seaweed_salad,1.3,76.8,390,6.1,519.6,sufficient,near_spoiled
chocolate_cake,6.9,68.5,381,4.0,598.2,sufficient,near_spoiled
breakfast_burrito,5.8,66.8,175,3.8,307.7,sufficient,fine
risotto,3.3,61.8,303,7.4,323.7,sufficient,near_spoiled
french_fries,4.2,74.1,292,8.8,375.7,sufficient,near_spoiled
french_toast,8.4,60.6,191,0.5,388.2,sufficient,fine
deviled_eggs,7.5,78.0,280,3.8,112.9,not_sufficient,near_spoiled
carrot_cake,4.0,78.6,222,2.3,385.1,sufficient,near_spoiled
hot_dog,2.2,70.5,393,2.8,341.3,sufficient,near_spoiled
hummus,6.0,85.0,359,3.2,593.3,sufficient,near_spoiled
chicken_wings,2.9,85.8,297,9.6,522.0,sufficient,near_spoiled
beef_carpaccio,2.2,61.8,190,0.0,423.0,sufficient,fine
chicken_wings,2.8,67.0,124,4.8,515.1,sufficient,fine
bread_pudding,5.6,68.1,394,2.2,234.5,not_sufficient,near_spoiled
filet_mignon,1.8,73.3,134,1.6,262.0,not_sufficient,fine
waffles,6.9,75.6,237,4.0,455.9,sufficient,near_spoiled
strawberry_shortcake,5.2,71.2,434,4.4,465.0,sufficient,spoiled
creme_brulee,3.7,87.5,244,5.6,555.6,sufficient,near_spoiled
deviled_eggs,4.7,72.4,152,3.5,588.0,sufficient,fine
carrot_cake,8.3,87.5,328,1.7,297.5,not_sufficient,near_spoiled
falafel,2.3,81.9,317,2.7,149.0,not_sufficient,near_spoiled
falafel,1.3,60.7,101,0.0,447.6,sufficient,fine
chocolate_cake,6.8,82.3,148,1.5,381.1,sufficient,fine
greek_salad,5.8,88.7,546,5.3,519.8,sufficient,spoiled
deviled_eggs,4.4,71.6,126,0.6,383.8,sufficient,fine
omelette,4.8,87.8,208,3.6,325.4,sufficient,near_spoiled
chocolate_cake,8.2,66.3,282,3.6,447.2,sufficient,near_spoiled
ceviche,2.5,76.2,122,1.6,461.7,sufficient,fine
seaweed_salad,2.2,76.0,333,4.8,244.2,not_sufficient,near_spoiled
hummus,4.4,85.2,144,0.0,206.2,not_sufficient,fine
dumplings,2.1,86.3,111,1.4,464.3,sufficient,fine
breakfast_burrito,4.5,77.4,382,5.1,292.6,not_sufficient,near_spoiled
french_fries,5.0,77.2,214,6.5,339.7,sufficient,near_spoiled
hot_and_sour_soup,1.5,81.1,134,0.0,444.8,sufficient,fine
sushi,4.6,62.7,251,6.7,159.6,not_sufficient,near_spoiled
chicken_wings,-0.1,64.8,250,6.1,284.8,not_sufficient,near_spoiled
hot_dog,1.3,83.9,212,2.1,308.7,sufficient,near_spoiled
hot_dog,-0.0,87.3,366,2.2,228.3,not_sufficient,near_spoiled
beef_carpaccio,1.2,63.9,146,2.4,279.3,not_sufficient,fine
chicken_curry,2.9,64.8,115,0.5,596.2,sufficient,fine
breakfast_burrito,5.4,86.9,105,4.0,567.3,sufficient,fine
baklava,5.3,80.7,174,3.2,507.7,sufficient,fine
omelette,6.9,64.8,148,3.0,308.7,sufficient,fine
nachos,6.0,87.7,154,4.8,237.5,not_sufficient,fine
fish_and_chips,5.4,71.8,206,7.0,450.6,sufficient,near_spoiled
hummus,0.4,84.1,161,0.0,341.7,sufficient,fine
seaweed_salad,4.8,76.9,281,3.6,136.0,not_sufficient,near_spoiled
deviled_eggs,7.0,61.5,239,6.6,545.5,sufficient,near_spoiled
nachos,3.8,63.2,395,5.1,278.2,not_sufficient,near_spoiled
nachos,2.8,88.2,271,9.2,505.7,sufficient,near_spoiled
fried_rice,4.3,68.9,368,3.2,234.7,not_sufficient,near_spoiled
greek_salad,5.6,78.5,263,3.0,335.4,sufficient,near_spoiled
strawberry_shortcake,9.7,70.4,396,2.1,334.9,sufficient,near_spoiled
creme_brulee,6.5,61.5,185,3.3,399.8,sufficient,fine
dumplings,4.2,76.4,400,4.1,532.8,sufficient,near_spoiled
cheececake,2.7,66.5,375,5.2,122.7,not_sufficient,near_spoiled
onion_rings,3.5,89.1,362,4.1,561.4,sufficient,near_spoiled
fried_rice,5.1,78.4,274,5.0,308.0,sufficient,near_spoiled
lobster_roll_sandwich,4.5,65.6,390,2.9,304.3,sufficient,near_spoiled
fried_rice,2.9,89.5,198,0.8,422.3,sufficient,fine
filet_mignon,2.5,72.5,181,2.9,374.9,sufficient,fine
fried_rice,5.1,66.7,133,1.7,520.2,sufficient,fine
pancakes,5.9,73.1,152,0.7,119.4,not_sufficient,fine
edamame,4.2,71.4,173,2.3,476.5,sufficient,fine
falafel,6.5,74.5,185,0.1,379.6,sufficient,fine
french_toast,6.9,69.1,194,2.4,101.3,not_sufficient,fine
garlic_bread,4.2,80.5,147,2.3,343.9,sufficient,fine
edamame,6.0,84.5,100,3.5,561.7,sufficient,fine
cheececake,3.3,89.8,249,8.7,494.1,sufficient,near_spoiled
filet_mignon,-0.6,65.3,346,4.6,183.7,not_sufficient,near_spoiled
french_fries,2.8,65.7,324,8.0,427.1,sufficient,near_spoiled
beef_carpaccio,2.8,64.0,124,0.0,368.0,sufficient,fine
ceviche,1.7,72.4,292,7.5,144.6,not_sufficient,near_spoiled
beef_salad,2.9,61.3,207,2.7,339.3,sufficient,near_spoiled
edamame,4.3,73.8,223,3.6,363.5,sufficient,near_spoiled
hummus,3.4,72.1,391,4.0,515.5,sufficient,near_spoiled
bread_pudding,5.4,63.1,197,0.0,462.8,sufficient,fine
caesar_salad,0.7,71.1,119,0.0,407.8,sufficient,fine
onion_rings,5.2,89.2,140,0.6,361.2,sufficient,fine
grilled_salmon,1.2,70.6,121,0.0,421.8,sufficient,fine
deviled_eggs,4.7,66.0,176,3.1,279.1,not_sufficient,fine
edamame,4.1,85.0,161,1.6,543.1,sufficient,fine
strawberry_shortcake,6.0,72.5,798,4.3,341.1,sufficient,spoiled
ceviche,0.9,85.7,210,5.5,329.6,sufficient,near_spoiled
creme_brulee,5.1,69.5,138,4.0,543.3,sufficient,fine
hummus,4.5,84.1,178,0.0,576.8,sufficient,fine
hot_and_sour_soup,2.2,87.6,112,0.4,472.2,sufficient,fine
nachos,4.9,84.5,313,5.5,385.7,sufficient,near_spoiled
donuts,3.8,79.3,111,1.2,245.6,not_sufficient,fine
caesar_salad,6.0,61.5,145,0.0,339.4,sufficient,fine
seaweed_salad,4.2,84.4,194,3.4,592.2,sufficient,fine
sushi,5.1,66.7,200,7.5,148.7,not_sufficient,near_spoiled
creme_brulee,5.6,72.8,292,7.6,164.3,not_sufficient,near_spoiled
ceviche,1.9,63.4,155,4.9,143.1,not_sufficient,fine
sushi,1.9,71.4,115,2.6,341.5,sufficient,fine
deviled_eggs,5.7,75.8,188,3.0,517.8,sufficient,fine
macaroni_and_cheese,3.7,78.6,161,0.2,121.8,not_sufficient,fine
falafel,4.5,89.5,196,0.0,555.0,sufficient,fine
chicken_wings,1.1,62.3,330,8.7,513.2,sufficient,near_spoiled
risotto,5.7,79.6,197,4.0,492.8,sufficient,fine
cheese_plate,4.4,78.4,119,4.4,530.9,sufficient,fine
seaweed_salad,2.0,76.0,156,3.4,308.0,sufficient,fine
french_onion_soup,5.4,64.7,319,3.4,487.1,sufficient,near_spoiled
chicken_wings,2.6,66.9,378,9.8,234.7,not_sufficient,near_spoiled
ice_cream,2.2,77.3,104,4.6,539.4,sufficient,fine
beef_salad,2.4,89.2,219,4.8,101.0,not_sufficient,near_spoiled
deviled_eggs,6.9,84.3,178,0.7,428.0,sufficient,fine
creme_brulee,9.2,80.6,192,4.8,299.4,not_sufficient,fine
fried_calamari,3.2,78.7,226,5.9,517.3,sufficient,near_spoiled
fish_and_chips,6.1,61.2,349,8.0,180.5,not_sufficient,near_spoiled
beef_carpaccio,2.3,70.5,676,6.3,155.3,not_sufficient,spoiled
pancakes,6.1,84.1,113,2.5,533.3,sufficient,fine
carrot_cake,7.5,63.5,293,2.6,318.6,sufficient,near_spoiled
spaghetti_carbonara,6.2,86.0,256,3.6,219.3,not_sufficient,near_spoiled
ice_cream,1.6,69.7,137,4.6,503.6,sufficient,fine
apple-pie,7.7,83.4,332,3.1,188.0,not_sufficient,near_spoiled
hot_dog,2.7,63.3,112,0.0,592.1,sufficient,fine
carrot_cake,7.4,77.0,126,0.9,192.8,not_sufficient,fine
dumplings,4.9,88.9,170,0.5,147.5,not_sufficient,fine
donuts,4.9,75.5,205,2.8,323.2,sufficient,near_spoiled
creme_brulee,5.2,75.0,135,2.4,572.8,sufficient,fine
greek_salad,0.5,65.2,272,2.5,491.4,sufficient,near_spoiled
apple-pie,7.5,89.3,104,2.4,151.5,not_sufficient,fine
cheececake,1.9,71.8,108,1.7,415.3,sufficient,fine
hummus,3.2,72.6,292,3.0,572.8,sufficient,near_spoiled
fish_and_chips,6.0,78.7,100,2.8,416.5,sufficient,fine
falafel,4.5,82.7,197,0.7,594.5,sufficient,fine
fish_and_chips,5.8,72.5,170,3.2,398.2,sufficient,fine
risotto,1.5,79.6,114,3.3,202.2,not_sufficient,fine
caesar_salad,2.8,70.3,479,5.1,431.6,sufficient,spoiled
cheese_plate,3.1,63.2,180,4.5,356.4,sufficient,fine
beef_carpaccio,1.8,82.4,196,0.4,595.9,sufficient,fine
deviled_eggs,7.5,64.2,133,1.1,586.4,sufficient,fine
french_onion_soup,4.4,68.9,647,6.4,539.7,sufficient,spoiled
garlic_bread,5.8,66.2,473,5.5,442.6,sufficient,spoiled
apple-pie,7.0,84.5,405,6.0,332.4,sufficient,spoiled
donuts,5.7,66.7,326,4.2,591.4,sufficient,near_spoiled
beef_carpaccio,2.4,67.2,153,1.3,410.1,sufficient,fine
sushi,5.3,80.9,132,4.7,477.5,sufficient,fine
cup_cakes,1.6,84.4,260,3.6,462.9,sufficient,near_spoiled
cup_cakes,5.0,66.6,194,1.6,211.7,not_sufficient,fine
bread_pudding,5.9,72.0,185,0.0,268.0,not_sufficient,fine
carrot_cake,7.1,76.6,581,3.6,116.5,not_sufficient,spoiled
cheese_plate,1.9,78.6,133,4.8,160.6,not_sufficient,fine
spaghetti_carbonara,3.5,86.8,377,5.3,337.6,sufficient,near_spoiled
falafel,1.6,66.2,148,0.0,519.4,sufficient,fine
bread_pudding,6.1,68.0,170,0.0,571.2,sufficient,fine
waffles,4.8,61.5,193,2.4,415.2,sufficient,fine
ramen,5.8,80.6,239,6.7,234.5,not_sufficient,near_spoiled
spaghetti_carbonara,6.3,88.3,120,1.9,419.0,sufficient,fine
sashimi,-0.2,89.1,259,6.5,368.4,sufficient,near_spoiled
omelette,4.4,69.8,273,4.1,408.3,sufficient,near_spoiled
baklava,4.7,67.7,393,6.2,502.1,sufficient,near_spoiled
grilled_salmon,-0.3,87.2,402,4.3,448.1,sufficient,spoiled
french_onion_soup,4.9,68.5,194,1.4,125.6,not_sufficient,fine
carrot_cake,9.0,75.9,345,2.1,334.3,sufficient,near_spoiled
omelette,6.1,72.8,236,4.6,422.8,sufficient,near_spoiled
waffles,5.8,69.0,115,1.6,276.1,not_sufficient,fine
lobster_roll_sandwich,-0.5,71.1,116,0.0,219.4,not_sufficient,fine
filet_mignon,0.7,65.0,246,5.6,201.5,not_sufficient,near_spoiled
omelette,1.5,89.9,299,4.9,467.8,sufficient,near_spoiled
caesar_salad,2.4,70.1,192,1.2,452.3,sufficient,fine
apple-pie,8.6,79.6,334,2.6,258.7,not_sufficient,near_spoiled
ice_cream,5.9,60.7,111,3.8,359.3,sufficient,fine
cheececake,2.6,63.2,126,2.9,405.9,sufficient,fine
sashimi,-0.7,84.8,199,2.6,293.5,not_sufficient,fine
risotto,6.2,85.1,156,4.4,570.4,sufficient,fine
carrot_cake,7.9,75.4,523,4.1,309.7,sufficient,spoiled
apple-pie,6.1,72.4,159,1.4,547.1,sufficient,fine
ramen,4.4,81.1,118,2.5,304.0,sufficient,fine
french_onion_soup,3.8,86.7,536,5.3,445.0,sufficient,spoiled
hummus,5.1,86.3,230,3.2,549.2,sufficient,near_spoiled
breakfast_burrito,6.1,83.8,186,3.4,235.3,not_sufficient,fine
hot_and_sour_soup,4.2,81.9,574,4.1,479.8,sufficient,spoiled
beef_salad,-1.3,68.9,274,4.0,366.8,sufficient,near_spoiled
ice_cream,1.9,79.1,191,4.7,146.5,not_sufficient,fine
edamame,3.8,72.6,257,6.5,332.1,sufficient,near_spoiled
cheececake,3.0,78.7,151,4.3,405.4,sufficient,fine
dumplings,3.8,71.1,193,1.5,206.2,not_sufficient,fine
omelette,3.9,69.2,156,0.0,155.2,not_sufficient,fine
dumplings,3.2,61.8,109,0.0,294.5,not_sufficient,fine
breakfast_burrito,4.8,76.7,181,2.1,531.6,sufficient,fine
french_onion_soup,5.4,82.4,144,2.1,439.8,sufficient,fine
chicken_wings,2.1,81.5,197,1.8,241.7,not_sufficient,fine
pancakes,6.4,75.9,112,1.9,201.7,not_sufficient,fine
donuts,8.6,85.4,271,3.0,173.3,not_sufficient,near_spoiled
baklava,4.8,83.5,145,0.0,442.2,sufficient,fine
french_onion_soup,3.8,82.4,186,1.2,472.9,sufficient,fine
carrot_cake,5.3,63.9,447,3.1,465.0,sufficient,spoiled
falafel,4.7,67.2,154,0.9,221.4,not_sufficient,fine
nachos,5.1,62.3,156,4.9,381.2,sufficient,fine
cup_cakes,7.0,61.1,104,1.6,523.3,sufficient,fine
nachos,6.9,88.9,193,4.2,300.5,sufficient,fine
apple-pie,7.3,70.0,721,5.7,187.2,not_sufficient,spoiled
carrot_cake,7.7,74.3,595,3.2,172.3,not_sufficient,spoiled
filet_mignon,1.7,73.9,128,3.5,580.5,sufficient,fine
ceviche,1.4,68.8,260,6.8,486.4,sufficient,near_spoiled
ramen,3.7,81.2,789,7.5,124.7,not_sufficient,spoiled
hummus,4.2,65.0,348,3.6,566.4,sufficient,near_spoiled
beef_carpaccio,0.9,69.0,195,0.0,294.8,not_sufficient,fine
ramen,5.0,74.3,316,6.0,483.4,sufficient,near_spoiled
hot_dog,4.4,60.3,146,0.0,285.0,not_sufficient,fine
